dates UTC, chainage (m)
1998-01-27 00:51:33+00:00,158.1
1998-03-16 00:52:26+00:00,147.7
1998-10-10 00:54:39+00:00,141.6
1998-11-27 00:54:50+00:00,153.7
1998-12-13 00:54:45+00:00,149.4
1999-01-30 00:54:52+00:00,149.9
1999-02-08 00:49:13+00:00,163.6
1999-07-25 00:53:33+00:00,153.7
1999-08-03 00:47:44+00:00,152.1
1999-10-21 01:08:41+00:00,141.2
1999-11-14 00:51:34+00:00,146.0
1999-11-22 01:08:38+00:00,149.3
1999-12-08 01:08:43+00:00,157.1
1999-12-25 00:45:08+00:00,159.7
2000-03-21 00:49:51+00:00,140.0
2000-03-22 01:02:39+00:00,131.0
2000-03-29 01:08:21+00:00,131.0
2000-05-09 01:01:47+00:00,137.3
2000-05-16 01:07:56+00:00,139.3
2000-05-25 01:02:00+00:00,166.4
2000-07-03 01:07:27+00:00,149.1
2000-07-20 00:46:43+00:00,141.2
2000-08-20 01:06:52+00:00,130.6
2000-08-29 01:00:58+00:00,148.5
2000-09-21 01:06:17+00:00,136.3
2000-09-22 00:48:19+00:00,145.9
2000-09-30 01:00:05+00:00,138.7
2000-11-24 01:06:08+00:00,152.3
2000-12-02 00:55:02+00:00,156.1
2000-12-26 01:06:17+00:00,159.9
2001-02-21 01:00:26+00:00,150.9
2001-03-09 00:59:58+00:00,138.9
2001-03-16 01:06:05+00:00,139.8
2001-04-01 01:05:57+00:00,148.8
2001-04-10 01:00:08+00:00,135.2
2001-06-04 01:05:30+00:00,146.5
2001-07-15 00:58:59+00:00,157.3
2001-07-30 00:56:08+00:00,141.1
2001-08-23 01:04:37+00:00,133.8
2001-09-24 01:04:17+00:00,129.1
2001-10-03 00:57:54+00:00,147.0
2001-10-19 00:57:56+00:00,131.9
2001-10-26 01:04:07+00:00,139.8
2001-11-11 01:04:17+00:00,128.9
2001-11-20 00:58:34+00:00,143.1
2001-11-27 01:04:23+00:00,151.4
2002-01-14 01:04:35+00:00,157.3
2002-01-23 00:58:30+00:00,149.5
2002-02-15 01:04:43+00:00,157.9
2002-03-12 00:58:57+00:00,163.6
2002-03-19 01:04:35+00:00,164.3
2002-03-28 00:58:27+00:00,156.8
2002-04-20 01:04:36+00:00,139.7
2002-06-07 01:04:24+00:00,156.0
2002-08-10 01:04:00+00:00,146.1
2002-09-04 00:58:02+00:00,129.7
2002-10-29 01:03:36+00:00,144.6
2002-11-14 01:03:44+00:00,154.3
2002-11-30 01:04:03+00:00,138.0
2003-01-17 01:04:16+00:00,161.4
2003-05-09 01:04:34+00:00,133.3
2003-12-27 00:54:33+00:00,152.7
2003-12-28 00:58:32+00:00,159.8
2004-02-13 00:54:43+00:00,160.1
2004-02-21 01:04:55+00:00,137.2
2004-03-08 01:05:02+00:00,154.5
2004-03-16 00:54:55+00:00,145.8
2004-04-01 00:55:02+00:00,135.4
2004-04-25 01:04:57+00:00,146.3
2004-05-11 01:05:01+00:00,142.6
2004-06-04 00:56:56+00:00,154.0
2004-06-05 00:58:45+00:00,140.8
2004-10-02 01:04:23+00:00,136.6
2004-10-18 01:04:29+00:00,134.8
2004-11-27 01:01:08+00:00,163.4
2004-12-13 01:01:29+00:00,156.0
2005-01-22 01:05:13+00:00,148.5
2005-02-15 01:02:22+00:00,152.8
2005-03-03 01:02:38+00:00,145.5
2005-03-19 01:02:49+00:00,166.4
2005-03-27 01:05:30+00:00,171.6
2005-04-28 01:05:23+00:00,145.0
2005-09-03 01:05:00+00:00,124.8
2005-09-04 00:57:45+00:00,118.0
2005-09-11 01:03:57+00:00,137.8
2005-09-19 01:04:53+00:00,134.0
2005-10-13 01:03:51+00:00,147.3
2005-11-22 01:05:22+00:00,145.8
2005-12-24 01:05:29+00:00,145.6
2006-02-10 01:05:52+00:00,161.6
2006-03-30 01:05:54+00:00,144.9
2006-05-01 01:05:52+00:00,135.3
2006-05-25 01:08:02+00:00,160.7
2006-08-05 01:05:30+00:00,155.0
2006-08-14 00:59:43+00:00,152.5
2006-09-23 01:03:31+00:00,115.6
2006-10-08 01:05:10+00:00,123.6
2006-10-09 01:03:43+00:00,128.7
2006-11-02 00:59:24+00:00,138.7
2006-11-18 00:59:36+00:00,144.0
2006-11-25 01:05:51+00:00,140.3
2006-12-03 01:10:24+00:00,158.8
2006-12-04 01:00:09+00:00,166.7
2006-12-28 01:04:47+00:00,125.1
2007-01-04 01:10:37+00:00,141.0
2007-01-05 00:59:51+00:00,149.2
2007-01-13 01:04:54+00:00,138.9
2007-02-05 01:10:47+00:00,158.6
2007-02-13 01:06:14+00:00,161.0
2007-02-21 01:10:49+00:00,151.9
2007-02-22 01:00:06+00:00,163.5
2007-03-01 01:06:19+00:00,125.7
2007-03-18 01:04:35+00:00,149.0
2007-04-10 01:10:38+00:00,152.5
2007-04-26 01:10:31+00:00,141.3
2007-04-27 01:00:31+00:00,151.4
2007-05-04 01:06:15+00:00,133.4
2007-05-05 01:04:16+00:00,139.0
2007-05-12 01:10:22+00:00,137.7
2007-05-20 01:06:09+00:00,136.8
2007-05-21 01:04:05+00:00,148.9
2007-06-13 01:09:55+00:00,148.4
2007-08-16 01:09:10+00:00,148.6
2007-09-09 01:05:40+00:00,135.6
2007-11-05 00:59:40+00:00,147.7
2007-11-21 00:59:48+00:00,159.6
2007-12-07 01:00:18+00:00,162.4
2007-12-30 01:06:10+00:00,143.3
2008-01-08 01:00:00+00:00,155.7
2008-02-24 01:06:16+00:00,156.9
2008-02-25 01:00:16+00:00,127.4
2008-03-11 01:05:56+00:00,153.7
2008-04-04 01:05:58+00:00,142.0
2008-04-05 00:59:12+00:00,150.4
2008-04-12 01:05:12+00:00,128.4
2008-04-29 01:00:07+00:00,131.3
2008-05-06 01:05:52+00:00,137.3
2008-05-07 00:58:22+00:00,144.5
2008-05-23 00:57:58+00:00,144.2
2008-09-03 01:01:14+00:00,144.0
2008-09-12 00:54:48+00:00,151.3
2008-11-22 00:59:19+00:00,163.1
2008-11-30 01:05:10+00:00,149.9
2008-12-16 01:05:19+00:00,146.9
2009-01-01 01:05:26+00:00,146.9
2009-01-25 01:01:09+00:00,152.2
2009-02-10 01:01:34+00:00,137.2
2009-02-18 01:05:45+00:00,150.3
2009-03-23 00:56:21+00:00,134.1
2009-03-30 01:02:41+00:00,129.4
2009-04-15 01:03:00+00:00,135.2
2009-04-23 01:06:12+00:00,145.3
2009-05-01 01:03:18+00:00,144.0
2009-05-10 00:57:18+00:00,158.2
2009-06-02 01:03:53+00:00,141.1
2009-08-29 01:06:00+00:00,148.3
2009-09-14 01:05:59+00:00,132.3
2009-09-23 00:59:47+00:00,104.6
2009-10-16 01:05:58+00:00,133.2
2009-11-09 01:06:08+00:00,140.2
2009-12-19 01:06:53+00:00,146.5
2010-02-06 01:00:32+00:00,139.5
2010-02-14 01:01:32+00:00,139.6
2010-04-18 01:06:42+00:00,142.9
2010-04-26 01:08:01+00:00,143.8
2010-05-21 01:01:45+00:00,142.7
2010-06-06 01:01:47+00:00,135.3
2010-08-24 01:06:07+00:00,146.2
2010-09-01 01:08:06+00:00,161.5
2010-09-26 01:01:55+00:00,115.7
2010-10-11 01:05:49+00:00,132.8
2010-11-28 01:05:38+00:00,130.6
2010-12-22 01:08:53+00:00,135.5
2011-01-07 01:09:03+00:00,132.1
2011-01-16 01:02:56+00:00,127.1
2011-02-01 01:03:02+00:00,144.5
2011-03-04 01:05:46+00:00,150.4
2011-03-12 01:09:23+00:00,125.1
2011-03-13 00:59:33+00:00,136.9
2011-03-29 00:59:28+00:00,134.7
2011-04-05 01:05:38+00:00,141.7
2011-04-14 00:59:24+00:00,139.8
2011-06-09 01:03:38+00:00,132.6
2011-07-10 01:05:00+00:00,148.8
2011-08-11 01:04:42+00:00,125.7
2011-08-28 01:03:25+00:00,121.9
2011-10-14 01:03:50+00:00,128.8
2012-01-10 01:09:51+00:00,141.1
2012-01-26 01:09:49+00:00,139.5
2012-02-11 01:09:56+00:00,148.3
2012-03-14 01:09:56+00:00,131.6
2012-04-08 01:04:06+00:00,138.2
2012-05-10 01:04:41+00:00,111.2
2012-08-21 01:11:01+00:00,137.4
2012-10-01 01:05:39+00:00,123.8
2012-10-24 01:11:38+00:00,133.3
2012-11-09 01:11:41+00:00,119.4
2012-11-18 01:05:37+00:00,124.0
2012-11-25 01:11:49+00:00,135.7
2012-12-11 01:11:52+00:00,137.9
2013-03-17 01:11:56+00:00,131.5
2013-03-26 01:05:41+00:00,125.8
2013-04-27 01:05:33+00:00,117.8
2013-07-07 01:11:16+00:00,133.1
2013-08-08 01:11:02+00:00,137.6
2013-08-16 01:17:49+00:00,156.3
2013-09-01 01:17:52+00:00,153.0
2013-09-17 01:17:47+00:00,138.7
2013-10-03 01:17:42+00:00,121.4
2013-10-12 01:11:31+00:00,144.3
2013-11-13 01:11:46+00:00,143.7
2013-11-20 01:17:27+00:00,136.8
2013-11-29 01:11:39+00:00,148.1
2013-12-14 01:12:10+00:00,147.4
2013-12-15 01:11:11+00:00,148.6
2013-12-22 01:17:17+00:00,119.3
2013-12-31 01:11:03+00:00,135.2
2014-01-23 01:16:57+00:00,140.0
2014-01-24 01:06:24+00:00,139.3
2014-01-31 01:12:41+00:00,138.4
2014-02-17 01:10:28+00:00,123.1
2014-03-04 01:12:36+00:00,128.9
2014-03-12 01:16:22+00:00,129.3
2014-03-21 01:10:03+00:00,122.2
2014-03-28 01:16:04+00:00,131.9
2014-03-29 01:07:00+00:00,135.0
2014-06-01 01:07:02+00:00,122.7
2014-08-03 01:15:49+00:00,135.6
2014-08-19 01:15:54+00:00,141.1
2014-09-04 01:15:56+00:00,138.2
2014-10-14 01:13:47+00:00,111.9
2014-11-07 01:16:03+00:00,129.4
2014-11-23 01:15:59+00:00,140.7
2014-12-09 01:15:56+00:00,142.7
2014-12-17 01:14:20+00:00,141.8
2014-12-26 01:08:34+00:00,141.2
2015-01-18 01:14:23+00:00,135.3
2015-02-03 01:14:31+00:00,146.4
2015-02-12 01:08:42+00:00,142.7
2015-03-24 01:09:35+00:00,129.3
2015-04-16 01:15:12+00:00,135.6
2015-04-24 01:15:04+00:00,135.1
2015-04-25 01:08:58+00:00,133.5
2015-05-02 01:15:02+00:00,137.3
2015-05-10 01:15:13+00:00,140.0
2015-05-11 01:09:06+00:00,144.3
2015-05-26 01:15:17+00:00,127.8
2015-07-22 01:09:24+00:00,141.2
2015-08-06 01:15:27+00:00,137.9
2015-08-07 01:09:51+00:00,137.3
2015-09-15 01:15:45+00:00,123.6
2015-09-23 01:15:48+00:00,132.4
2015-10-09 01:15:50+00:00,121.9
2015-10-25 01:15:54+00:00,130.4
2015-11-18 01:16:35+00:00,118.2
2015-12-20 01:17:04+00:00,145.1
2016-01-05 01:17:18+00:00,141.7
2016-01-14 01:11:15+00:00,145.3
2016-01-21 01:17:32+00:00,135.5
2016-03-01 01:15:43+00:00,146.2
2016-03-02 01:11:36+00:00,154.8
2016-03-17 01:15:38+00:00,146.1
2016-03-25 01:17:58+00:00,137.9
2016-04-10 01:18:02+00:00,114.6
2016-04-26 01:18:10+00:00,126.2
2016-05-05 01:12:02+00:00,145.3
2016-05-12 01:18:13+00:00,133.6
2016-09-09 01:16:02+00:00,134.4
2016-09-17 01:18:32+00:00,130.7
2016-11-04 01:18:28+00:00,143.2
2016-11-20 01:18:21+00:00,141.8
2016-11-29 01:12:33+00:00,148.0
2017-01-15 01:15:59+00:00,147.9
2017-01-16 01:11:47+00:00,145.5
2017-01-31 01:15:52+00:00,142.1
2017-02-01 01:12:02+00:00,134.2
2017-02-16 01:15:45+00:00,141.3
2017-03-05 01:12:09+00:00,146.4
2017-03-20 01:15:29+00:00,137.2
2017-04-14 01:09:30+00:00,142.1
2017-05-08 01:12:30+00:00,140.2
2017-07-11 01:12:42+00:00,145.5
2017-10-30 01:16:07+00:00,138.6
2017-11-07 01:18:27+00:00,148.4
2017-11-16 01:12:38+00:00,153.9
2017-12-25 01:18:05+00:00,134.8
2018-01-03 01:12:11+00:00,152.1
2018-01-11 01:10:08+00:00,157.2
2018-01-26 01:17:37+00:00,148.1
2018-02-11 01:17:23+00:00,149.0
2018-04-09 01:10:29+00:00,163.9
2018-07-14 01:09:11+00:00,151.9
2018-07-29 01:15:05+00:00,139.7
2018-08-22 01:14:15+00:00,140.9
2018-08-30 01:15:22+00:00,148.1
2018-08-31 01:07:53+00:00,141.4
2018-10-01 01:15:33+00:00,137.0
2018-10-09 01:13:10+00:00,135.4
2018-10-25 01:12:48+00:00,139.2
2018-11-02 01:15:44+00:00,162.1
2018-11-03 01:06:26+00:00,162.1
2018-12-04 01:15:44+00:00,162.3
2018-12-21 01:05:12+00:00,169.1
2019-01-05 01:15:41+00:00,165.5
2019-01-21 01:15:38+00:00,163.7
2019-01-22 01:04:12+00:00,162.0
2019-01-29 01:10:09+00:00,153.3
2019-03-18 01:08:41+00:00,169.3
2019-03-27 01:02:12+00:00,160.8
2019-04-20 01:09:04+00:00,147.4
2019-05-30 01:00:14+00:00,162.4
2019-08-02 00:57:48+00:00,167.4
2019-09-02 01:16:01+00:00,173.8
2019-10-05 00:54:40+00:00,181.9
2019-11-05 01:16:12+00:00,157.8
2019-11-06 00:53:18+00:00,158.2
2019-11-13 00:59:09+00:00,149.3
2019-11-21 01:16:08+00:00,156.8
2019-11-29 00:58:24+00:00,146.1
2020-01-09 00:50:31+00:00,146.9
2020-02-01 00:55:10+00:00,149.2
2020-02-09 01:15:52+00:00,151.9
2020-02-17 00:54:21+00:00,140.4
2020-03-12 01:15:42+00:00,147.2
2020-04-06 01:09:42+00:00,148.0
2020-04-29 01:15:18+00:00,156.8
2020-05-07 00:49:50+00:00,145.3
2020-05-08 01:09:26+00:00,160.1
2020-07-02 01:15:36+00:00,157.6
2020-08-03 01:15:47+00:00,154.1
2020-08-11 00:44:01+00:00,160.8
2020-08-19 01:15:52+00:00,174.4
2020-08-20 00:37:40+00:00,172.6
2020-09-28 00:40:53+00:00,151.8
2020-11-15 00:37:43+00:00,185.5
2020-11-23 01:16:09+00:00,177.6
2020-12-17 00:35:23+00:00,180.1
2020-12-25 01:16:08+00:00,178.1
2020-12-26 00:28:56+00:00,188.6
2021-01-02 00:34:14+00:00,179.1
2021-01-10 01:16:02+00:00,178.0
2021-02-03 00:31:57+00:00,171.6
2021-02-19 00:30:45+00:00,176.5
2021-03-15 01:15:40+00:00,166.8
2021-04-01 00:21:20+00:00,152.4
2021-05-02 01:15:21+00:00,156.0
2021-06-11 00:21:34+00:00,157.1
2021-07-21 01:15:47+00:00,181.6
2021-07-22 00:11:56+00:00,183.4
2021-08-06 01:15:55+00:00,162.4
2021-08-30 00:14:42+00:00,168.4
2021-09-24 00:06:42+00:00,170.8
2021-11-17 01:15:10+00:00,164.8
2021-11-26 01:16:11+00:00,170.6
2021-12-04 01:16:14+00:00,162.9
2021-12-12 01:16:10+00:00,145.7
2021-12-13 01:10:21+00:00,160.2
2021-12-20 00:04:24+00:00,171.8
2021-12-28 23:57:19+00:00,170.5
2022-01-21 01:16:05+00:00,149.1
2022-01-30 01:09:55+00:00,152.4
2022-02-06 01:16:05+00:00,157.9
2022-02-22 01:15:57+00:00,158.0
2022-03-11 01:09:37+00:00,157.8
2022-04-12 01:09:28+00:00,161.4
2022-07-01 01:10:17+00:00,176.0
2022-08-02 01:10:28+00:00,153.4
2022-09-10 01:16:25+00:00,158.6
2022-09-19 01:10:17+00:00,156.8
2022-09-26 01:16:28+00:00,168.3
2022-09-27 01:10:24+00:00,162.8
2022-10-20 01:16:17+00:00,166.4
2022-10-28 01:16:27+00:00,154.3
2022-10-29 01:10:29+00:00,156.4
2022-11-06 01:10:41+00:00,153.6
2022-12-08 01:10:35+00:00,165.1
2022-12-16 01:10:05+00:00,170.2
2023-01-01 01:10:29+00:00,172.2
2023-01-08 01:16:16+00:00,170.4
2023-01-09 01:10:02+00:00,174.3
2023-02-09 01:16:20+00:00,174.2
2023-02-18 01:10:03+00:00,155.0
2023-03-22 01:09:45+00:00,180.4
2023-03-30 01:09:27+00:00,183.5
2023-04-07 01:09:59+00:00,166.9
2023-05-09 01:09:41+00:00,158.3
2023-05-17 01:08:54+00:00,159.0
2023-05-24 01:15:07+00:00,156.0
2023-06-25 01:15:20+00:00,173.3
2023-07-11 01:15:31+00:00,168.5
2023-07-12 01:09:14+00:00,175.0
2023-07-27 01:15:37+00:00,168.5
2023-08-04 01:15:33+00:00,157.8
2023-08-12 01:15:41+00:00,160.9
2023-08-20 01:15:37+00:00,164.9
2023-08-29 01:09:58+00:00,160.6
2023-09-13 01:15:52+00:00,160.1
2023-09-14 01:09:43+00:00,157.8
2023-10-07 01:15:57+00:00,168.7
2023-10-16 01:10:16+00:00,159.7
2023-10-31 01:16:02+00:00,157.4
2023-11-08 01:16:00+00:00,168.2
2023-11-16 01:16:01+00:00,170.9
2023-11-24 01:16:07+00:00,173.3
2023-12-02 01:16:00+00:00,171.5
2023-12-03 01:09:56+00:00,175.1
2023-12-10 01:16:04+00:00,179.7
2023-12-26 01:16:10+00:00,183.6
2024-01-12 01:10:10+00:00,173.4
2024-01-27 01:16:04+00:00,167.3
2024-02-13 01:10:08+00:00,180.7
2024-02-28 01:15:58+00:00,134.6
2024-03-15 01:15:59+00:00,159.4
2024-03-16 01:09:28+00:00,154.7
2024-03-31 01:15:50+00:00,153.9
2024-05-03 01:09:22+00:00,171.0
2024-05-10 01:15:05+00:00,162.8
2024-05-11 01:09:38+00:00,170.2
2024-05-18 01:15:18+00:00,171.1
2024-07-05 01:15:06+00:00,172.4
2024-07-21 01:15:16+00:00,167.7
2024-07-22 01:09:14+00:00,170.2
2024-08-06 01:15:20+00:00,156.1
2024-08-14 01:15:28+00:00,154.7
2024-09-07 01:15:32+00:00,164.1
2024-09-08 01:09:33+00:00,165.7
2024-09-15 01:15:44+00:00,170.9
